JED,SVF ROW,SVF COL
20699,187,110
20700,188,110
20701,189,110
20702,190,110
20703,191,110
20704,192,110
20705,193,110
20706,194,110
20707,195,110
20708,196,110
20709,197,110
20710,198,110
20711,199,110
20712,200,110
20713,201,110
20714,202,110
20715,203,110
20716,204,110
20717,205,110
20718,206,110
20719,207,110
20720,208,110
20721,209,110
20722,210,110
20723,211,110
20724,212,110
20725,213,110
20726,214,110
20727,215,110
20728,216,110
20729,217,110
20730,218,110
20731,219,110
20732,220,110
20733,221,110
20734,222,110
20735,223,110
20736,128,109
20737,129,109
20738,130,109
20739,131,109
20740,132,109
20741,133,109
20742,134,109
20743,135,109
20744,136,109
20745,137,109
20746,138,109
20747,139,109
20748,140,109
20749,141,109
20750,142,109
20751,143,109
20752,144,109
20753,145,109
20754,146,109
20755,147,109
20756,148,109
20757,149,109
20758,150,109
20759,151,109
20760,152,109
20761,153,109
20762,154,109
20763,155,109
20764,156,109
20765,157,109
20766,158,109
20767,159,109
20768,160,109
20769,161,109
20770,162,109
20771,163,109
20772,164,109
20773,165,109
20774,166,109
20775,167,109
20776,168,109
20777,169,109
20778,170,109
20779,171,109
20780,172,109
20781,173,109
20782,174,109
20783,175,109
20784,176,109
20785,177,109
20786,178,109
20787,179,109
20788,180,109
20789,181,109
20790,182,109
20791,183,109
20792,184,109
20793,185,109
20794,186,109
20795,187,109
20796,188,109
20797,189,109
20798,190,109
20799,191,109
20800,192,109
20801,193,109
20802,194,109
20803,195,109
20804,196,109
20805,197,109
20806,198,109
20807,199,109
20808,200,109
20809,201,109
20810,202,109
20811,203,109
20812,204,109
20813,205,109
20814,206,109
20815,207,109
20816,208,109
20817,209,109
20818,210,109
20819,211,109
20820,212,109
20821,213,109
20822,214,109
20823,215,109
20824,216,109
20825,217,109
20826,218,109
20827,219,109
20828,220,109
20829,221,109
20830,222,109
20831,223,109
20832,128,108
20833,129,108
20834,130,108
20835,131,108
20836,132,108
20837,133,108
20838,134,108
20839,135,108
20840,136,108
20841,137,108
20842,138,108
20843,139,108
20844,140,108
20845,141,108
20846,142,108
20847,143,108
20848,144,108
20849,145,108
20850,146,108
20851,147,108
20852,148,108
20853,149,108
20854,150,108
20855,151,108
20856,152,108
20857,153,108
20858,154,108
20859,155,108
20860,156,108
20861,157,108
20862,158,108
20863,159,108
20864,160,108
20865,161,108
20866,162,108
20867,163,108
20868,164,108
20869,165,108
20870,166,108
20871,167,108
20872,168,108
20873,169,108
20874,170,108
20875,171,108
20876,172,108
20877,173,108
20878,174,108
20879,175,108
20880,176,108
20881,177,108
20882,178,108
20883,179,108
20884,180,108
20885,181,108
20886,182,108
20887,183,108
20888,184,108
20889,185,108
20890,186,108
20891,187,108
20892,188,108
20893,189,108
20894,190,108
20895,191,108
20896,192,108
20897,193,108
20898,194,108
20899,195,108
20900,196,108
20901,197,108
20902,198,108
20903,199,108
20904,200,108
20905,201,108
20906,202,108
20907,203,108
20908,204,108
20909,205,108
20910,206,108
20911,207,108
20912,208,108
20913,209,108
20914,210,108
20915,211,108
20916,212,108
20917,213,108
20918,214,108
20919,215,108
20920,216,108
20921,217,108
20922,218,108
20923,219,108
20924,220,108
20925,221,108
20926,222,108
20927,223,108
20928,128,107
20929,129,107
20930,130,107
20931,131,107
20932,132,107
20933,133,107
20934,134,107
20935,135,107
20936,136,107
20937,137,107
20938,138,107
20939,139,107
20940,140,107
20941,141,107
20942,142,107
20943,143,107
20944,144,107
20945,145,107
20946,146,107
20947,147,107
20948,148,107
20949,149,107
20950,150,107
20951,151,107
20952,152,107
20953,153,107
20954,154,107
20955,155,107
20956,156,107
20957,157,107
20958,158,107
20959,159,107
20960,160,107
20961,161,107
20962,162,107
20963,163,107
20964,164,107
20965,165,107
20966,166,107
20967,167,107
20968,168,107
20969,169,107
20970,170,107
20971,171,107
20972,172,107
20973,173,107
20974,174,107
20975,175,107
20976,176,107
20977,177,107
20978,178,107
20979,179,107
20980,180,107
20981,181,107
20982,182,107
20983,183,107
20984,184,107
20985,185,107
20986,186,107
20987,187,107
20988,188,107
20989,189,107
20990,190,107
20991,191,107
20992,192,107
20993,193,107
20994,194,107
20995,195,107
20996,196,107
20997,197,107
20998,198,107
20999,199,107
21000,200,107
21001,201,107
21002,202,107
21003,203,107
21004,204,107
21005,205,107
21006,206,107
21007,207,107
21008,208,107
21009,209,107
21010,210,107
21011,211,107
21012,212,107
21013,213,107
21014,214,107
21015,215,107
21016,216,107
21017,217,107
21018,218,107
21019,219,107
21020,220,107
21021,221,107
21022,222,107
21023,223,107
21024,128,106
21025,129,106
21026,130,106
21027,131,106
21028,132,106
21029,133,106
21030,134,106
21031,135,106
21032,136,106
21033,137,106
21034,138,106
21035,139,106
21036,140,106
21037,141,106
21038,142,106
21039,143,106
21040,144,106
21041,145,106
21042,146,106
21043,147,106
21044,148,106
21045,149,106
21046,150,106
21047,151,106
21048,152,106
21049,153,106
21050,154,106
21051,155,106
21052,156,106
21053,157,106
21054,158,106
21055,159,106
21056,160,106
21057,161,106
21058,162,106
21059,163,106
21060,164,106
21061,165,106
21062,166,106
21063,167,106
21064,168,106
21065,169,106
21066,170,106
21067,171,106
21068,172,106
21069,173,106
21070,174,106
21071,175,106
21072,176,106
21073,177,106
21074,178,106
21075,179,106
21076,180,106
21077,181,106
21078,182,106
21079,183,106
21080,184,106
21081,185,106
21082,186,106
21083,187,106
21084,188,106
21085,189,106
21086,190,106
21087,191,106
21088,192,106
21089,193,106
21090,194,106
21091,195,106
21092,196,106
21093,197,106
21094,198,106
21095,199,106
21096,200,106
21097,201,106
21098,202,106
21099,203,106
21100,204,106
21101,205,106
21102,206,106
21103,207,106
21104,208,106
21105,209,106
21106,210,106
21107,211,106
21108,212,106
21109,213,106
21110,214,106
21111,215,106
21112,216,106
21113,217,106
21114,218,106
21115,219,106
21116,220,106
21117,221,106
21118,222,106
21119,223,106
21120,128,105
21121,129,105
21122,130,105
21123,131,105
21124,132,105
21125,133,105
21126,134,105
21127,135,105
21128,136,105
21129,137,105
21130,138,105
21131,139,105
21132,140,105
21133,141,105
21134,142,105
21135,143,105
21136,144,105
21137,145,105
21138,146,105
21139,147,105
21140,148,105
21141,149,105
21142,150,105
21143,151,105
21144,152,105
21145,153,105
21146,154,105
21147,155,105
21148,156,105
21149,157,105
21150,158,105
21151,159,105
21152,160,105
21153,161,105
21154,162,105
21155,163,105
21156,164,105
21157,165,105
21158,166,105
21159,167,105
21160,168,105
21161,169,105
21162,170,105
21163,171,105
21164,172,105
21165,173,105
21166,174,105
21167,175,105
21168,176,105
21169,177,105
21170,178,105
21171,179,105
21172,180,105
21173,181,105
21174,182,105
21175,183,105
21176,184,105
21177,185,105
21178,186,105
21179,187,105
21180,188,105
21181,189,105
21182,190,105
21183,191,105
21184,192,105
21185,193,105
21186,194,105
21187,195,105
21188,196,105
21189,197,105
21190,198,105
21191,199,105
21192,200,105
21193,201,105
21194,202,105
21195,203,105
21196,204,105
21197,205,105
21198,206,105
21199,207,105
21200,208,105
21201,209,105
21202,210,105
21203,211,105
21204,212,105
21205,213,105
21206,214,105
21207,215,105
21208,216,105
21209,217,105
21210,218,105
21211,219,105
21212,220,105
21213,221,105
21214,222,105
21215,223,105
21216,128,104
21217,129,104
21218,130,104
21219,131,104
21220,132,104
21221,133,104
21222,134,104
21223,135,104
21224,136,104
21225,137,104
21226,138,104
21227,139,104
21228,140,104
21229,141,104
21230,142,104
21231,143,104
21232,144,104
21233,145,104
21234,146,104
21235,147,104
21236,148,104
21237,149,104
21238,150,104
21239,151,104
21240,152,104
21241,153,104
21242,154,104
21243,155,104
21244,156,104
21245,157,104
21246,158,104
21247,159,104
21248,160,104
21249,161,104
21250,162,104
21251,163,104
21252,164,104
21253,165,104
21254,166,104
21255,167,104
21256,168,104
21257,169,104
21258,170,104
21259,171,104
21260,172,104
21261,173,104
21262,174,104
21263,175,104
21264,176,104
21265,177,104
21266,178,104
21267,179,104
21268,180,104
21269,181,104
21270,182,104
21271,183,104
21272,184,104
21273,185,104
21274,186,104
21275,187,104
21276,188,104
21277,189,104
21278,190,104
21279,191,104
21280,192,104
21281,193,104
21282,194,104
21283,195,104
21284,196,104
21285,197,104
21286,198,104
21287,199,104
21288,200,104
21289,201,104
21290,202,104
21291,203,104
21292,204,104
21293,205,104
21294,206,104
21295,207,104
21296,208,104
21297,209,104
21298,210,104
21299,211,104
21300,212,104
21301,213,104
21302,214,104
21303,215,104
21304,216,104
21305,217,104
21306,218,104
21307,219,104
21308,220,104
21309,221,104
21310,222,104
21311,223,104
21312,128,103
21313,129,103
21314,130,103
21315,131,103
21316,132,103
21317,133,103
21318,134,103
21319,135,103
21320,136,103
21321,137,103
21322,138,103
21323,139,103
21324,140,103
21325,141,103
21326,142,103
21327,143,103
21328,144,103
21329,145,103
21330,146,103
21331,147,103
21332,148,103
21333,149,103
21334,150,103
21335,151,103
21336,152,103
21337,153,103
21338,154,103
21339,155,103
21340,156,103
21341,157,103
21342,158,103
21343,159,103
21344,160,103
21345,161,103
21346,162,103
21347,163,103
21348,164,103
21349,165,103
21350,166,103
21351,167,103
21352,168,103
21353,169,103
21354,170,103
21355,171,103
21356,172,103
21357,173,103
21358,174,103
21359,175,103
21360,176,103
21361,177,103
21362,178,103
21363,179,103
21364,180,103
21365,181,103
21366,182,103
21367,183,103
21368,184,103
21369,185,103
21370,186,103
21371,187,103
21372,188,103
21373,189,103
21374,190,103
21375,191,103
21376,192,103
21377,193,103
21378,194,103
21379,195,103
21380,196,103
21381,197,103
21382,198,103
21383,199,103
21384,200,103
21385,201,103
21386,202,103
21387,203,103
21388,204,103
21389,205,103
21390,206,103
21391,207,103
21392,208,103
21393,209,103
21394,210,103
21395,211,103
21396,212,103
21397,213,103
21398,214,103
21399,215,103
21400,216,103
21401,217,103
21402,218,103
21403,219,103
21404,220,103
21405,221,103
21406,222,103
21407,223,103
21408,128,102
21409,129,102
21410,130,102
21411,131,102
21412,132,102
21413,133,102
21414,134,102
21415,135,102
21416,136,102
21417,137,102
21418,138,102
21419,139,102
21420,140,102
21421,141,102
21422,142,102
21423,143,102
21424,144,102
21425,145,102
21426,146,102
21427,147,102
21428,148,102
21429,149,102
21430,150,102
21431,151,102
21432,152,102
21433,153,102
21434,154,102
21435,155,102
21436,156,102
21437,157,102
21438,158,102
21439,159,102
21440,160,102
21441,161,102
21442,162,102
21443,163,102
21444,164,102
21445,165,102
21446,166,102
21447,167,102
21448,168,102
21449,169,102
21450,170,102
21451,171,102
21452,172,102
21453,173,102
21454,174,102
21455,175,102
21456,176,102
21457,177,102
21458,178,102
21459,179,102
21460,180,102
21461,181,102
21462,182,102
21463,183,102
21464,184,102
21465,185,102
21466,186,102
21467,187,102
21468,188,102
21469,189,102
21470,190,102
21471,191,102
21472,192,102
21473,193,102
21474,194,102
21475,195,102
21476,196,102
21477,197,102
21478,198,102
21479,199,102
21480,200,102
21481,201,102
21482,202,102
21483,203,102
21484,204,102
21485,205,102
21486,206,102
21487,207,102
21488,208,102
21489,209,102
21490,210,102
21491,211,102
21492,212,102
21493,213,102
21494,214,102
21495,215,102
21496,216,102
21497,217,102
21498,218,102
21499,219,102
21500,220,102
21501,221,102
21502,222,102
21503,223,102
21504,128,101
21505,129,101
21506,130,101
21507,131,101
21508,132,101
21509,133,101
21510,134,101
21511,135,101
21512,136,101
21513,137,101
21514,138,101
21515,139,101
21516,140,101
21517,141,101
21518,142,101
21519,143,101
21520,144,101
21521,145,101
21522,146,101
21523,147,101
21524,148,101
21525,149,101
21526,150,101
21527,151,101
21528,152,101
21529,153,101
21530,154,101
21531,155,101
21532,156,101
21533,157,101
21534,158,101
21535,159,101
21536,160,101
21537,161,101
21538,162,101
21539,163,101
21540,164,101
21541,165,101
21542,166,101
21543,167,101
21544,168,101
21545,169,101
21546,170,101
21547,171,101
21548,172,101
21549,173,101
21550,174,101
21551,175,101
21552,176,101
21553,177,101
21554,178,101
21555,179,101
21556,180,101
21557,181,101
21558,182,101
21559,183,101
21560,184,101
21561,185,101
21562,186,101
21563,187,101
21564,188,101
21565,189,101
21566,190,101
21567,191,101
21568,192,101
21569,193,101
21570,194,101
21571,195,101
21572,196,101
21573,197,101
21574,198,101
21575,199,101
21576,200,101
21577,201,101
21578,202,101
21579,203,101
21580,204,101
21581,205,101
21582,206,101
21583,207,101
21584,208,101
21585,209,101
21586,210,101
21587,211,101
21588,212,101
21589,213,101
21590,214,101
21591,215,101
21592,216,101
21593,217,101
21594,218,101
21595,219,101
21596,220,101
21597,221,101
21598,222,101
21599,223,101
21600,128,100
21601,129,100
21602,130,100
21603,131,100
21604,132,100
21605,133,100
21606,134,100
21607,135,100
21608,136,100
21609,137,100
21610,138,100
21611,139,100
21612,140,100
21613,141,100
21614,142,100
21615,143,100
21616,144,100
21617,145,100
21618,146,100
21619,147,100
21620,148,100
21621,149,100
21622,150,100
21623,151,100
21624,152,100
21625,153,100
21626,154,100
21627,155,100
21628,156,100
21629,157,100
21630,158,100
21631,159,100
21632,160,100
21633,161,100
21634,162,100
21635,163,100
21636,164,100
21637,165,100
21638,166,100
21639,167,100
21640,168,100
21641,169,100
21642,170,100
21643,171,100
21644,172,100
21645,173,100
21646,174,100
21647,175,100
21648,176,100
21649,177,100
21650,178,100
21651,179,100
21652,180,100
21653,181,100
21654,182,100
21655,183,100
21656,184,100
21657,185,100
21658,186,100
21659,187,100
21660,188,100
21661,189,100
21662,190,100
21663,191,100
21664,192,100
21665,193,100
21666,194,100
21667,195,100
21668,196,100
21669,197,100
21670,198,100
21671,199,100
21672,200,100
21673,201,100
21674,202,100
21675,203,100
21676,204,100
21677,205,100
21678,206,100
21679,207,100
21680,208,100
21681,209,100
21682,210,100
21683,211,100
21684,212,100
21685,213,100
21686,214,100
21687,215,100
21688,216,100
21689,217,100
21690,218,100
21691,219,100
21692,220,100
21693,221,100
21694,222,100
21695,223,100
21696,128,99
21697,129,99
21698,130,99
21699,131,99
21700,132,99
21701,133,99
21702,134,99
21703,135,99
21704,136,99
21705,137,99
21706,138,99
21707,139,99
21708,140,99
21709,141,99
21710,142,99
21711,143,99
21712,144,99
21713,145,99
21714,146,99
21715,147,99
21716,148,99
21717,149,99
21718,150,99
21719,151,99
21720,152,99
21721,153,99
21722,154,99
21723,155,99
21724,156,99
21725,157,99
21726,158,99
21727,159,99
21728,160,99
21729,161,99
21730,162,99
21731,163,99
21732,164,99
21733,165,99
21734,166,99
21735,167,99
21736,168,99
21737,169,99
21738,170,99
21739,171,99
21740,172,99
21741,173,99
21742,174,99
21743,175,99
21744,176,99
21745,177,99
21746,178,99
21747,179,99
21748,180,99
21749,181,99
21750,182,99
21751,183,99
21752,184,99
21753,185,99
21754,186,99
21755,187,99
21756,188,99
21757,189,99
21758,190,99
21759,191,99
21760,192,99
21761,193,99
21762,194,99
21763,195,99
21764,196,99
21765,197,99
21766,198,99
21767,199,99
21768,200,99
21769,201,99
21770,202,99
21771,203,99
21772,204,99
21773,205,99
21774,206,99
21775,207,99
21776,208,99
21777,209,99
21778,210,99
21779,211,99
21780,212,99
21781,213,99
21782,214,99
21783,215,99
21784,216,99
21785,217,99
21786,218,99
21787,219,99
21788,220,99
21789,221,99
21790,222,99
21791,223,99
21792,128,98
21793,129,98
21794,130,98
21795,131,98
21796,132,98
21797,133,98
21798,134,98
21799,135,98
21800,136,98
21801,137,98
21802,138,98
21803,139,98
21804,140,98
21805,141,98
21806,142,98
21807,143,98
21808,144,98
21809,145,98
21810,146,98
21811,147,98
21812,148,98
21813,149,98
21814,150,98
21815,151,98
21816,152,98
21817,153,98
21818,154,98
21819,155,98
21820,156,98
21821,157,98
21822,158,98
21823,159,98
21824,160,98
21825,161,98
21826,162,98
21827,163,98
21828,164,98
21829,165,98
21830,166,98
21831,167,98
21832,168,98
21833,169,98
21834,170,98
21835,171,98
21836,172,98
21837,173,98
21838,174,98
21839,175,98
21840,176,98
21841,177,98
21842,178,98
21843,179,98
21844,180,98
21845,181,98
21846,182,98
21847,183,98
21848,184,98
21849,185,98
21850,186,98
21851,187,98
21852,188,98
21853,189,98
21854,190,98
21855,191,98
21856,192,98
21857,193,98
21858,194,98
21859,195,98
21860,196,98
21861,197,98
21862,198,98
21863,199,98
21864,200,98
21865,201,98
21866,202,98
21867,203,98
21868,204,98
21869,205,98
21870,206,98
21871,207,98
21872,208,98
21873,209,98
21874,210,98
21875,211,98
21876,212,98
21877,213,98
21878,214,98
21879,215,98
21880,216,98
21881,217,98
21882,218,98
21883,219,98
21884,220,98
21885,221,98
21886,222,98
21887,223,98
21888,128,97
21889,129,97
21890,130,97
21891,131,97
21892,132,97
21893,133,97
21894,134,97
21895,135,97
21896,136,97
21897,137,97
21898,138,97
21899,139,97
21900,140,97
21901,141,97
21902,142,97
21903,143,97
21904,144,97
21905,145,97
21906,146,97
21907,147,97
21908,148,97
21909,149,97
21910,150,97
21911,151,97
21912,152,97
21913,153,97
21914,154,97
21915,155,97
21916,156,97
21917,157,97
21918,158,97
21919,159,97
21920,160,97
21921,161,97
21922,162,97
21923,163,97
21924,164,97
21925,165,97
21926,166,97
21927,167,97
21928,168,97
21929,169,97
21930,170,97
21931,171,97
21932,172,97
21933,173,97
21934,174,97
21935,175,97
21936,176,97
21937,177,97
21938,178,97
21939,179,97
21940,180,97
21941,181,97
21942,182,97
21943,183,97
21944,184,97
21945,185,97
21946,186,97
21947,187,97
21948,188,97
21949,189,97
21950,190,97
21951,191,97
21952,192,97
21953,193,97
21954,194,97
21955,195,97
21956,196,97
21957,197,97
21958,198,97
21959,199,97
21960,200,97
21961,201,97
21962,202,97
21963,203,97
21964,204,97
21965,205,97
21966,206,97
21967,207,97
21968,208,97
21969,209,97
21970,210,97
21971,211,97
21972,212,97
21973,213,97
21974,214,97
21975,215,97
21976,216,97
21977,217,97
21978,218,97
21979,219,97
21980,220,97
21981,221,97
21982,222,97
21983,223,97
21984,128,96
21985,129,96
21986,130,96
21987,131,96
21988,132,96
21989,133,96
21990,134,96
21991,135,96
21992,136,96
21993,137,96
21994,138,96
21995,139,96
21996,140,96
21997,141,96
21998,142,96
21999,143,96
22000,144,96
22001,145,96
22002,146,96
22003,147,96
22004,148,96
22005,149,96
22006,150,96
22007,151,96
22008,152,96
22009,153,96
22010,154,96
22011,155,96
22012,156,96
22013,157,96
22014,158,96
22015,159,96
22016,160,96
22017,161,96
22018,162,96
22019,163,96
22020,164,96
22021,165,96
22022,166,96
22023,167,96
22024,168,96
22025,169,96
22026,170,96
22027,171,96
22028,172,96
22029,173,96
22030,174,96
22031,175,96
22032,176,96
22033,177,96
22034,178,96
22035,179,96
22036,180,96
22037,181,96
22038,182,96
22039,183,96
22040,184,96
22041,185,96
22042,186,96
22043,187,96
22044,188,96
22045,189,96
22046,190,96
22047,191,96
22048,192,96
22049,193,96
22050,194,96
22051,195,96
22052,196,96
22053,197,96
22054,198,96
22055,199,96
22056,200,96
22057,201,96
22058,202,96
22059,203,96
22060,204,96
22061,205,96
22062,206,96
22063,207,96
22064,208,96
22065,209,96
22066,210,96
22067,211,96
22068,212,96
22069,213,96
22070,214,96
22071,215,96
22072,216,96
22073,217,96
22074,218,96
22075,219,96
22076,220,96
22077,221,96
22078,222,96
22079,223,96
22080,128,95
22081,129,95
22082,130,95
22083,131,95
22084,132,95
22085,133,95
22086,134,95
22087,135,95
22088,136,95
22089,137,95
22090,138,95
22091,139,95
22092,140,95
22093,141,95
22094,142,95
22095,143,95
22096,144,95
22097,145,95
22098,146,95
22099,147,95
22100,148,95
22101,149,95
22102,150,95
22103,151,95
22104,152,95
22105,153,95
22106,154,95
22107,155,95
22108,156,95
22109,157,95
22110,158,95
22111,159,95
22112,160,95
22113,161,95
22114,162,95
22115,163,95
22116,164,95
22117,165,95
22118,166,95
22119,167,95
22120,168,95
22121,169,95
22122,170,95
22123,171,95
22124,172,95
22125,173,95
22126,174,95
22127,175,95
22128,176,95
22129,177,95
22130,178,95
22131,179,95
22132,180,95
22133,181,95
22134,182,95
22135,183,95
22136,184,95
22137,185,95
22138,186,95
22139,187,95
22140,188,95
22141,189,95
22142,190,95
22143,191,95
22144,192,95
22145,193,95
22146,194,95
22147,195,95
22148,196,95
22149,197,95
22150,198,95
22151,199,95
22152,200,95
22153,201,95
22154,202,95
22155,203,95
22156,204,95
22157,205,95
22158,206,95
22159,207,95
22160,208,95
22161,209,95
22162,210,95
22163,211,95
22164,212,95
22165,213,95
22166,214,95
22167,215,95
22168,216,95
22169,217,95
22170,218,95
22171,219,95
22172,220,95
22173,221,95
22174,222,95
22175,223,95
22176,128,94
22177,129,94
22178,130,94
22179,131,94
22180,132,94
22181,133,94
22182,134,94
22183,135,94
22184,136,94
22185,137,94
22186,138,94
22187,139,94
22188,140,94
22189,141,94
22190,142,94
22191,143,94
22192,144,94
22193,145,94
22194,146,94
22195,147,94
22196,148,94
22197,149,94
22198,150,94
22199,151,94
22200,152,94
22201,153,94
22202,154,94
22203,155,94
22204,156,94
22205,157,94
22206,158,94
22207,159,94
22208,160,94
22209,161,94
22210,162,94
22211,163,94
22212,164,94
22213,165,94
22214,166,94
22215,167,94
22216,168,94
22217,169,94
22218,170,94
22219,171,94
22220,172,94
22221,173,94
22222,174,94
22223,175,94
22224,176,94
22225,177,94
22226,178,94
22227,179,94
22228,180,94
22229,181,94
22230,182,94
22231,183,94
22232,184,94
22233,185,94
22234,186,94
22235,187,94
22236,188,94
22237,189,94
22238,190,94
22239,191,94
22240,192,94
22241,193,94
22242,194,94
22243,195,94
22244,196,94
22245,197,94
22246,198,94
22247,199,94
22248,200,94
22249,201,94
22250,202,94
22251,203,94
22252,204,94
22253,205,94
22254,206,94
22255,207,94
22256,208,94
22257,209,94
22258,210,94
22259,211,94
22260,212,94
22261,213,94
22262,214,94
22263,215,94
22264,216,94
22265,217,94
22266,218,94
22267,219,94
22268,220,94
22269,221,94
22270,222,94
22271,223,94
22272,128,93
22273,129,93
22274,130,93
22275,131,93
22276,132,93
22277,133,93
22278,134,93
22279,135,93
22280,136,93
22281,137,93
22282,138,93
22283,139,93
22284,140,93
22285,141,93
22286,142,93
22287,143,93
22288,144,93
22289,145,93
22290,146,93
22291,147,93
22292,148,93
22293,149,93
22294,150,93
22295,151,93
22296,152,93
22297,153,93
22298,154,93
22299,155,93
22300,156,93
22301,157,93
22302,158,93
22303,159,93
22304,160,93
22305,161,93
22306,162,93
22307,163,93
22308,164,93
22309,165,93
22310,166,93
22311,167,93
22312,168,93
22313,169,93
22314,170,93
22315,171,93
22316,172,93
22317,173,93
22318,174,93
22319,175,93
22320,176,93
22321,177,93
22322,178,93
22323,179,93
22324,180,93
22325,181,93
22326,182,93
22327,183,93
22328,184,93
22329,185,93
22330,186,93
22331,187,93
22332,188,93
22333,189,93
22334,190,93
22335,191,93
22336,192,93
22337,193,93
22338,194,93
22339,195,93
22340,196,93
22341,197,93
22342,198,93
22343,199,93
22344,200,93
22345,201,93
22346,202,93
22347,203,93
22348,204,93
22349,205,93
22350,206,93
22351,207,93
22352,208,93
22353,209,93
22354,210,93
22355,211,93
22356,212,93
22357,213,93
22358,214,93
22359,215,93
22360,216,93
22361,217,93
22362,218,93
22363,219,93
22364,220,93
22365,221,93
22366,222,93
22367,223,93
22368,128,92
22369,129,92
22370,130,92
22371,131,92
22372,132,92
22373,133,92
22374,134,92
22375,135,92
22376,136,92
22377,137,92
22378,138,92
22379,139,92
22380,140,92
22381,141,92
22382,142,92
22383,143,92
22384,144,92
22385,145,92
22386,146,92
22387,147,92
22388,148,92
22389,149,92
22390,150,92
22391,151,92
22392,152,92
22393,153,92
22394,154,92
22395,155,92
22396,156,92
22397,157,92
22398,158,92
22399,159,92
22400,160,92
22401,161,92
22402,162,92
22403,163,92
22404,164,92
22405,165,92
22406,166,92
22407,167,92
22408,168,92
22409,169,92
22410,170,92
22411,171,92
22412,172,92
22413,173,92
22414,174,92
22415,175,92
22416,176,92
22417,177,92
22418,178,92
22419,179,92
22420,180,92
22421,181,92
22422,182,92
22423,183,92
22424,184,92
22425,185,92
22426,186,92
22427,187,92
22428,188,92
22429,189,92
22430,190,92
22431,191,92
22432,192,92
22433,193,92
22434,194,92
22435,195,92
22436,196,92
22437,197,92
22438,198,92
22439,199,92
22440,200,92
22441,201,92
22442,202,92
22443,203,92
22444,204,92
22445,205,92
22446,206,92
22447,207,92
22448,208,92
22449,209,92
22450,210,92
22451,211,92
22452,212,92
22453,213,92
22454,214,92
22455,215,92
22456,216,92
22457,217,92
22458,218,92
22459,219,92
22460,220,92
22461,221,92
22462,222,92
22463,223,92
22464,128,91
22465,129,91
22466,130,91
22467,131,91
22468,132,91
22469,133,91
22470,134,91
22471,135,91
22472,136,91
22473,137,91
22474,138,91
22475,139,91
22476,140,91
22477,141,91
22478,142,91
22479,143,91
22480,144,91
22481,145,91
22482,146,91
22483,147,91
22484,148,91
22485,149,91
22486,150,91
22487,151,91
22488,152,91
22489,153,91
22490,154,91
22491,155,91
22492,156,91
22493,157,91
22494,158,91
22495,159,91
22496,160,91
22497,161,91
22498,162,91
22499,163,91
22500,164,91
22501,165,91
22502,166,91
22503,167,91
22504,168,91
22505,169,91
22506,170,91
22507,171,91
22508,172,91
22509,173,91
22510,174,91
22511,175,91
22512,176,91
22513,177,91
22514,178,91
22515,179,91
22516,180,91
22517,181,91
22518,182,91
22519,183,91
22520,184,91
22521,185,91
22522,186,91
22523,187,91
22524,188,91
22525,189,91
22526,190,91
22527,191,91
22528,192,91
22529,193,91
22530,194,91
22531,195,91
22532,196,91
22533,197,91
22534,198,91
22535,199,91
22536,200,91
22537,201,91
22538,202,91
22539,203,91
22540,204,91
22541,205,91
22542,206,91
22543,207,91
22544,208,91
22545,209,91
22546,210,91
22547,211,91
22548,212,91
22549,213,91
22550,214,91
22551,215,91
22552,216,91
22553,217,91
22554,218,91
22555,219,91
22556,220,91
22557,221,91
22558,222,91
22559,223,91
22560,128,90
22561,129,90
22562,130,90
22563,131,90
22564,132,90
22565,133,90
22566,134,90
22567,135,90
22568,136,90
22569,137,90
22570,138,90
22571,139,90
22572,140,90
22573,141,90
22574,142,90
22575,143,90
22576,144,90
22577,145,90
22578,146,90
22579,147,90
22580,148,90
22581,149,90
22582,150,90
22583,151,90
22584,152,90
22585,153,90
22586,154,90
22587,155,90
22588,156,90
22589,157,90
22590,158,90
22591,159,90
22592,160,90
22593,161,90
22594,162,90
22595,163,90
22596,164,90
22597,165,90
22598,166,90
22599,167,90
22600,168,90
22601,169,90
22602,170,90
22603,171,90
22604,172,90
22605,173,90
22606,174,90
22607,175,90
22608,176,90
22609,177,90
22610,178,90
22611,179,90
22612,180,90
22613,181,90
22614,182,90
22615,183,90
22616,184,90
22617,185,90
22618,186,90
22619,187,90
22620,188,90
22621,189,90
22622,190,90
22623,191,90
22624,192,90
22625,193,90
22626,194,90
22627,195,90
22628,196,90
22629,197,90
22630,198,90
22631,199,90
22632,200,90
22633,201,90
22634,202,90
22635,203,90
22636,204,90
22637,205,90
22638,206,90
22639,207,90
22640,208,90
22641,209,90
22642,210,90
22643,211,90
22644,212,90
22645,213,90
22646,214,90
22647,215,90
22648,216,90
22649,217,90
22650,218,90
22651,219,90
22652,220,90
22653,221,90
22654,222,90
22655,223,90
22656,128,89
22657,129,89
22658,130,89
22659,131,89
22660,132,89
22661,133,89
22662,134,89
22663,135,89
22664,136,89
22665,137,89
22666,138,89
22667,139,89
22668,140,89
22669,141,89
22670,142,89
22671,143,89
22672,144,89
22673,145,89
22674,146,89
22675,147,89
22676,148,89
22677,149,89
22678,150,89
22679,151,89
22680,152,89
22681,153,89
22682,154,89
22683,155,89
22684,156,89
22685,157,89
22686,158,89
22687,159,89
22688,160,89
22689,161,89
22690,162,89
22691,163,89
22692,164,89
22693,165,89
22694,166,89
22695,167,89
